order_item_id,order_id,product_id,quantity,unit_price
2437,775,93,3,59.6
2438,775,35,2,108.29
2439,775,56,4,100.13
2440,775,87,1,284.16
2441,776,36,3,68.07
2442,776,91,5,97.75
2443,777,54,2,111.49
2444,777,49,3,93.89
2445,778,21,4,42.25
2446,779,63,5,927.73
2447,779,75,5,145.64
2448,779,35,5,108.29
2449,779,59,1,280.66
2450,779,55,1,237.4
2451,780,68,3,1428.32
2452,780,82,2,882.73
2453,780,77,3,569.85
2454,780,13,5,787.15
2455,780,38,5,113.99
2456,781,21,3,42.25
2457,781,32,4,34.13
2458,782,49,2,93.89
2459,782,34,3,47.23
2460,783,84,3,995.5
2461,783,17,5,1526.07
2462,783,23,2,29.97
2463,784,73,4,495.65
2464,784,96,5,650.43
2465,784,61,2,331.41
2466,784,14,1,2380.98
2467,784,52,3,273.5
2468,785,41,4,163.07
2469,785,4,5,639.2
2470,785,44,4,285.9
2471,786,43,3,198.29
2472,786,3,1,2001.8
2473,786,84,1,995.5
2474,787,68,1,1428.32
2475,787,42,5,101.51
2476,787,41,5,163.07
2477,787,99,3,605.89
2478,788,70,3,652.61
2479,788,66,4,816.94
2480,788,60,1,192.04
2481,788,69,5,229.12
2482,788,67,1,1158.43
2483,789,35,4,108.29
2484,789,90,2,196.41
2485,789,68,3,1428.32
2486,789,4,3,639.2
2487,789,88,4,945.76
2488,790,4,2,639.2
2489,790,68,5,1428.32
2490,790,73,2,495.65
2491,790,35,3,108.29
2492,790,13,4,787.15
2493,791,38,4,113.99
2494,791,33,2,109.57
2495,791,95,1,888.59
2496,791,44,3,285.9
2497,792,37,4,49.66
2498,792,57,1,229.98
2499,792,29,3,65.69
2500,793,23,3,29.97
2501,794,25,5,111.24
2502,795,46,4,237.16
2503,795,47,5,271.47
2504,796,27,2,22.89
2505,797,29,4,65.69
2506,798,3,4,2001.8
2507,799,25,3,111.24
2508,800,42,2,101.51
2509,800,9,5,173.29
2510,800,91,3,97.75
2511,801,8,1,2323.72
2512,801,17,4,1526.07
2513,801,70,1,652.61
2514,802,57,2,229.98
2515,802,98,4,644.19
2516,802,89,2,720.6
2517,802,3,5,2001.8
2518,802,23,4,29.97
2519,803,59,5,280.66
2520,803,31,1,34.93
2521,804,28,1,73.0
2522,804,64,4,1449.02
2523,804,80,1,959.3
2524,805,90,4,196.41
2525,805,67,4,1158.43
2526,806,48,2,53.88
2527,806,53,3,118.37
2528,806,62,5,1057.61
2529,806,27,5,22.89
2530,806,17,4,1526.07
2531,807,15,1,1519.61
2532,807,33,2,109.57
2533,808,72,3,961.53
2534,808,1,1,2486.58
2535,809,11,4,906.52
2536,809,65,5,431.93
2537,809,26,4,39.62
2538,809,97,3,472.78
2539,809,98,3,644.19
2540,810,81,4,168.41
2541,810,100,1,406.78
2542,811,12,4,164.08
2543,812,71,1,1438.68
2544,812,52,3,273.5
2545,813,28,5,73.0
2546,813,10,3,335.45
2547,813,71,3,1438.68
2548,813,68,5,1428.32
2549,814,50,5,128.37
2550,814,27,1,22.89
2551,815,15,5,1519.61
2552,815,35,2,108.29
2553,816,83,1,485.25
2554,816,9,1,173.29
2555,817,69,5,229.12
2556,817,27,2,22.89
2557,818,25,4,111.24
2558,818,28,4,73.0
2559,818,60,3,192.04
2560,819,10,1,335.45
2561,819,38,1,113.99
2562,819,3,3,2001.8
2563,819,37,5,49.66
2564,819,88,4,945.76
2565,820,32,1,34.13
2566,820,46,2,237.16
2567,820,51,1,258.18
2568,820,54,2,111.49
2569,820,91,2,97.75
2570,821,69,4,229.12
2571,822,62,2,1057.61
2572,822,70,5,652.61
2573,822,79,5,1147.75
2574,822,78,3,51.16
2575,823,72,4,961.53
2576,824,59,2,280.66
2577,824,35,5,108.29
2578,824,46,1,237.16
2579,824,27,1,22.89
2580,825,35,5,108.29
2581,825,39,5,25.85
2582,825,61,2,331.41
2583,825,80,3,959.3
2584,826,83,2,485.25
2585,826,44,2,285.9
2586,827,22,3,106.15
2587,828,76,3,584.43
2588,828,50,1,128.37
2589,828,60,2,192.04
2590,828,74,3,1410.99
2591,829,14,5,2380.98
2592,829,5,4,2485.15
2593,829,47,3,271.47
2594,830,34,3,47.23
2595,831,12,4,164.08
2596,831,10,4,335.45
2597,832,51,2,258.18
2598,832,98,5,644.19
2599,832,34,5,47.23
2600,832,57,5,229.98
2601,833,64,3,1449.02
2602,834,65,2,431.93
2603,835,72,3,961.53
2604,835,18,3,1205.84
2605,835,41,1,163.07
2606,836,21,5,42.25
2607,837,6,5,1762.94
2608,837,93,3,59.6
2609,837,32,2,34.13
2610,838,33,3,109.57
2611,838,10,2,335.45
2612,839,78,2,51.16
2613,839,12,4,164.08
2614,839,32,1,34.13
2615,840,88,3,945.76
2616,840,34,3,47.23
2617,841,36,4,68.07
2618,841,11,5,906.52
2619,841,19,5,2474.09
2620,841,92,3,722.69
2621,842,99,3,605.89
2622,842,69,1,229.12
2623,842,81,3,168.41
2624,842,20,3,1351.86
2625,842,17,4,1526.07
2626,843,51,5,258.18
2627,843,31,4,34.93
2628,843,63,2,927.73
2629,843,99,2,605.89
2630,844,76,1,584.43
2631,844,48,5,53.88
2632,844,34,1,47.23
2633,844,75,4,145.64
2634,845,61,4,331.41
2635,846,13,2,787.15
2636,846,54,4,111.49
2637,846,72,1,961.53
2638,847,27,5,22.89
2639,847,33,5,109.57
2640,847,59,2,280.66
2641,847,72,4,961.53
2642,847,53,1,118.37
2643,848,39,3,25.85
2644,848,6,1,1762.94
2645,849,6,4,1762.94
2646,849,17,5,1526.07
2647,849,10,5,335.45
2648,850,31,4,34.93
2649,850,66,3,816.94
2650,850,15,3,1519.61
2651,850,93,4,59.6
2652,851,34,3,47.23
2653,851,11,5,906.52
2654,851,69,2,229.12
2655,851,66,5,816.94
2656,851,59,1,280.66
2657,852,85,3,25.57
2658,852,80,4,959.3
2659,852,16,2,771.55
2660,852,47,1,271.47
2661,853,86,3,320.34
2662,854,74,2,1410.99
2663,854,23,5,29.97
2664,854,17,3,1526.07
2665,854,73,5,495.65
2666,855,8,2,2323.72
2667,855,39,2,25.85
2668,855,81,5,168.41
2669,856,61,5,331.41
2670,856,46,4,237.16
2671,856,96,4,650.43
2672,856,88,3,945.76
2673,857,21,1,42.25
2674,857,98,4,644.19
2675,857,50,5,128.37
2676,858,1,5,2486.58
2677,858,13,4,787.15
2678,859,68,1,1428.32
2679,860,16,5,771.55
2680,860,30,2,26.9
2681,861,74,2,1410.99
2682,861,73,2,495.65
2683,861,51,3,258.18
2684,861,42,3,101.51
2685,862,24,4,91.53
2686,863,58,2,54.3
2687,863,100,3,406.78
2688,863,51,2,258.18
2689,863,8,2,2323.72
2690,863,31,1,34.93
2691,864,47,1,271.47
2692,864,25,1,111.24
2693,864,32,5,34.13
2694,864,40,4,104.88
2695,864,19,2,2474.09
2696,865,69,5,229.12
2697,865,70,1,652.61
2698,865,76,4,584.43
2699,865,4,1,639.2
2700,866,28,3,73.0
2701,867,5,3,2485.15
2702,868,8,4,2323.72
2703,868,6,1,1762.94
2704,868,57,2,229.98
2705,868,85,1,25.57
2706,869,88,1,945.76
2707,869,82,5,882.73
2708,869,55,4,237.4
2709,869,68,2,1428.32
2710,870,32,4,34.13
2711,870,62,3,1057.61
2712,870,94,1,787.27
2713,870,42,1,101.51
2714,870,51,1,258.18
2715,871,77,4,569.85
2716,871,21,3,42.25
2717,871,90,1,196.41
2718,871,60,3,192.04
2719,872,48,2,53.88
2720,872,47,5,271.47
2721,872,68,1,1428.32
2722,872,3,4,2001.8
2723,872,64,1,1449.02
2724,873,91,2,97.75
2725,873,85,3,25.57
2726,873,10,5,335.45
2727,873,13,1,787.15
2728,873,73,5,495.65
2729,874,20,4,1351.86
2730,874,5,2,2485.15
2731,874,37,1,49.66
2732,874,55,4,237.4
2733,874,19,2,2474.09
2734,875,14,4,2380.98
2735,876,61,1,331.41
2736,876,64,3,1449.02
2737,876,7,2,1562.54
2738,877,9,1,173.29
2739,877,29,5,65.69
2740,878,86,2,320.34
2741,878,27,4,22.89
2742,879,82,1,882.73
2743,879,25,4,111.24
2744,879,65,3,431.93
2745,879,99,5,605.89
2746,880,94,2,787.27
2747,880,59,3,280.66
2748,881,56,1,100.13
2749,881,18,4,1205.84
2750,881,71,5,1438.68
2751,882,41,4,163.07
2752,882,42,4,101.51
2753,882,53,1,118.37
2754,882,52,5,273.5
2755,882,37,1,49.66
2756,883,50,1,128.37
2757,884,96,2,650.43
2758,884,8,3,2323.72
2759,884,89,5,720.6
2760,884,47,4,271.47
2761,885,58,3,54.3
2762,886,58,4,54.3
2763,886,40,5,104.88
2764,887,94,1,787.27
2765,887,48,1,53.88
2766,887,3,3,2001.8
2767,888,88,1,945.76
2768,888,43,5,198.29
2769,888,73,5,495.65
2770,889,69,1,229.12
2771,890,68,5,1428.32
2772,890,21,3,42.25
2773,890,75,2,145.64
2774,890,85,5,25.57
2775,890,98,3,644.19
2776,891,91,2,97.75
2777,891,60,3,192.04
2778,891,11,3,906.52
2779,891,15,5,1519.61
2780,891,83,3,485.25
2781,892,60,2,192.04
2782,892,27,4,22.89
2783,893,38,5,113.99
2784,893,86,4,320.34
2785,893,39,1,25.85
2786,894,56,1,100.13
2787,894,4,5,639.2
2788,894,10,5,335.45
2789,894,15,5,1519.61
2790,895,59,1,280.66
2791,895,17,5,1526.07
2792,895,43,4,198.29
2793,895,31,5,34.93
2794,895,5,3,2485.15
2795,896,37,2,49.66
2796,897,66,4,816.94
2797,898,9,3,173.29
2798,898,97,5,472.78
2799,899,62,4,1057.61
2800,900,93,3,59.6
2801,900,91,4,97.75
2802,900,81,1,168.41
2803,900,39,2,25.85
2804,901,11,4,906.52
2805,901,39,4,25.85
2806,901,10,1,335.45
2807,901,41,3,163.07
2808,901,71,5,1438.68
2809,902,79,2,1147.75
2810,902,71,3,1438.68
2811,902,80,3,959.3
2812,903,20,4,1351.86
2813,903,33,1,109.57
2814,903,29,4,65.69
2815,903,2,1,2263.18
2816,903,34,3,47.23
2817,904,65,3,431.93
2818,904,17,4,1526.07
2819,905,18,4,1205.84
2820,906,21,3,42.25
2821,906,86,4,320.34
2822,906,82,5,882.73
2823,906,37,5,49.66
2824,906,24,5,91.53
2825,907,92,4,722.69
2826,907,13,1,787.15
2827,908,68,4,1428.32
2828,909,74,2,1410.99
2829,909,54,1,111.49
2830,909,62,4,1057.61
2831,909,80,2,959.3
2832,910,20,2,1351.86
2833,910,74,3,1410.99
2834,911,80,3,959.3
2835,912,98,2,644.19
2836,912,18,5,1205.84
2837,913,74,4,1410.99
2838,913,29,1,65.69
2839,913,11,1,906.52
2840,914,12,1,164.08
2841,915,58,1,54.3
2842,915,81,2,168.41
2843,915,31,4,34.93
2844,915,59,5,280.66
2845,916,62,3,1057.61
2846,916,55,2,237.4
2847,916,45,4,91.61
2848,916,23,4,29.97
2849,917,97,3,472.78
2850,917,86,3,320.34
2851,917,65,1,431.93
2852,917,33,1,109.57
2853,917,75,3,145.64
2854,918,88,5,945.76
2855,918,26,3,39.62
2856,918,98,3,644.19
2857,919,34,3,47.23
2858,919,36,2,68.07
2859,919,40,4,104.88
2860,920,82,3,882.73
2861,920,26,1,39.62
2862,920,23,1,29.97
2863,921,52,5,273.5
2864,921,14,5,2380.98
2865,921,4,5,639.2
2866,922,19,1,2474.09
2867,922,73,1,495.65
2868,922,53,2,118.37
2869,923,17,3,1526.07
2870,923,20,1,1351.86
2871,923,24,4,91.53
2872,923,57,2,229.98
2873,924,67,4,1158.43
2874,924,26,4,39.62
2875,925,68,3,1428.32
2876,925,70,2,652.61
2877,925,45,4,91.61
2878,925,19,1,2474.09
2879,925,58,4,54.3
2880,926,28,1,73.0
2881,926,79,3,1147.75
2882,926,36,3,68.07
2883,926,40,4,104.88
2884,926,14,4,2380.98
2885,927,48,5,53.88
2886,927,25,1,111.24
2887,928,27,4,22.89
2888,928,13,2,787.15
2889,928,52,1,273.5
2890,929,34,1,47.23
2891,929,46,4,237.16
2892,929,63,4,927.73
2893,929,12,3,164.08
2894,929,77,4,569.85
2895,930,4,1,639.2
2896,930,76,5,584.43
2897,930,21,5,42.25
2898,930,47,4,271.47
2899,930,37,4,49.66
2900,931,18,5,1205.84
2901,931,89,4,720.6
2902,931,30,4,26.9
2903,932,100,4,406.78
2904,932,21,5,42.25
2905,932,17,4,1526.07
2906,933,88,2,945.76
2907,933,71,1,1438.68
2908,934,57,5,229.98
2909,934,31,1,34.93
2910,934,88,1,945.76
2911,935,44,4,285.9
2912,935,17,4,1526.07
2913,936,44,1,285.9
2914,936,24,5,91.53
2915,936,72,1,961.53
2916,936,42,2,101.51
2917,937,14,5,2380.98
2918,937,34,5,47.23
2919,937,15,3,1519.61
2920,938,17,3,1526.07
2921,938,9,5,173.29
2922,938,16,5,771.55
2923,939,79,4,1147.75
2924,939,91,2,97.75
2925,940,50,1,128.37
2926,940,61,1,331.41
2927,940,89,4,720.6
2928,940,35,5,108.29
2929,941,29,1,65.69
2930,941,14,3,2380.98
2931,942,59,3,280.66
2932,943,87,2,284.16
2933,943,57,4,229.98
2934,943,59,1,280.66
2935,944,8,4,2323.72
2936,944,63,3,927.73
2937,944,28,3,73.0
2938,944,100,5,406.78
2939,945,21,5,42.25
2940,945,94,2,787.27
2941,945,9,4,173.29
2942,946,22,3,106.15
2943,946,56,5,100.13
2944,946,16,4,771.55
2945,947,36,4,68.07
2946,947,31,4,34.93
2947,947,22,3,106.15
2948,948,59,4,280.66
2949,948,68,1,1428.32
2950,949,91,5,97.75
2951,950,43,2,198.29
2952,950,76,5,584.43
2953,950,85,3,25.57
2954,950,91,5,97.75
2955,951,99,5,605.89
2956,951,69,4,229.12
2957,951,54,3,111.49
2958,952,59,2,280.66
2959,952,41,3,163.07
2960,952,87,1,284.16
2961,953,92,2,722.69
2962,953,91,2,97.75
2963,953,41,3,163.07
2964,953,3,3,2001.8
2965,954,69,2,229.12
2966,955,91,4,97.75
2967,955,53,5,118.37
2968,955,83,5,485.25
2969,956,79,1,1147.75
2970,956,13,5,787.15
2971,956,91,1,97.75
2972,956,98,1,644.19
2973,956,26,2,39.62
2974,957,8,4,2323.72
2975,957,69,3,229.12
2976,957,9,3,173.29
2977,957,39,4,25.85
2978,958,17,5,1526.07
2979,959,16,4,771.55
2980,960,72,1,961.53
2981,960,59,2,280.66
2982,960,9,3,173.29
2983,960,20,3,1351.86
2984,960,63,3,927.73
2985,961,47,3,271.47
2986,961,28,5,73.0
2987,962,15,2,1519.61
2988,962,38,3,113.99
2989,962,28,3,73.0
2990,962,42,3,101.51
2991,962,55,1,237.4
2992,963,27,3,22.89
2993,963,24,5,91.53
2994,963,55,2,237.4
2995,963,31,5,34.93
2996,963,12,4,164.08
2997,964,53,2,118.37
2998,965,20,4,1351.86
2999,966,92,2,722.69
3000,966,53,3,118.37
3001,967,8,2,2323.72
3002,967,14,5,2380.98
3003,968,69,2,229.12
3004,969,77,1,569.85
3005,969,92,3,722.69
3006,969,1,5,2486.58
3007,969,76,4,584.43
3008,969,81,5,168.41
3009,970,74,2,1410.99
3010,970,28,3,73.0
3011,971,55,3,237.4
3012,971,48,5,53.88
3013,971,44,4,285.9
3014,971,24,5,91.53
3015,971,59,3,280.66
3016,972,20,5,1351.86
3017,972,46,2,237.16
3018,973,55,5,237.4
3019,973,39,1,25.85
3020,973,70,1,652.61
3021,974,21,1,42.25
3022,974,1,3,2486.58
3023,974,22,2,106.15
3024,974,11,5,906.52
3025,975,75,4,145.64
3026,975,83,5,485.25
3027,975,20,1,1351.86
3028,976,30,5,26.9
3029,976,52,4,273.5
3030,976,32,5,34.13
3031,976,69,3,229.12
3032,977,44,5,285.9
3033,978,30,5,26.9
3034,979,44,2,285.9
3035,979,89,2,720.6
3036,979,23,5,29.97
3037,979,4,3,639.2
3038,980,26,2,39.62
3039,981,2,4,2263.18
3040,981,75,3,145.64
3041,981,95,4,888.59
3042,981,71,5,1438.68
3043,982,32,4,34.13
3044,982,43,1,198.29
3045,982,55,4,237.4
3046,983,29,2,65.69
3047,983,78,1,51.16
3048,984,53,2,118.37
3049,984,37,3,49.66
3050,985,76,2,584.43
3051,985,44,1,285.9
3052,985,89,4,720.6
3053,986,2,3,2263.18
3054,987,2,1,2263.18
3055,987,91,3,97.75
3056,987,93,1,59.6
3057,987,33,1,109.57
3058,988,14,2,2380.98
3059,988,9,1,173.29
3060,988,12,2,164.08
3061,988,29,1,65.69
3062,989,66,3,816.94
3063,989,86,5,320.34
3064,989,45,4,91.61
3065,989,71,3,1438.68
3066,990,26,4,39.62
3067,990,70,2,652.61
3068,990,10,3,335.45
3069,991,87,2,284.16
3070,992,70,2,652.61
3071,992,28,5,73.0
3072,993,38,3,113.99
3073,993,87,3,284.16
3074,993,13,3,787.15
3075,994,29,4,65.69
3076,994,35,1,108.29
3077,995,7,3,1562.54
3078,995,70,1,652.61
3079,996,73,2,495.65
3080,996,3,5,2001.8
3081,996,16,4,771.55
3082,996,24,5,91.53
3083,996,72,5,961.53
3084,997,10,3,335.45
3085,997,58,4,54.3
3086,997,27,2,22.89
3087,998,48,3,53.88
3088,998,8,3,2323.72
3089,999,100,5,406.78
3090,999,9,2,173.29
3091,999,73,4,495.65
3092,999,6,4,1762.94
3093,999,23,4,29.97
3094,1000,88,4,945.76
3095,1000,70,5,652.61
3096,1000,1,1,2486.58
3097,1001,42,5,101.51
3098,1001,46,4,237.16
3099,1001,11,4,906.52
3100,1002,20,5,1351.86
3101,1002,57,2,229.98
3102,1002,28,4,73.0
3103,1002,33,4,109.57
3104,1003,48,2,53.88
3105,1003,64,2,1449.02
3106,1003,41,5,163.07
3107,1003,29,4,65.69
3108,1004,76,4,584.43
3109,1004,62,2,1057.61
3110,1004,15,4,1519.61
3111,1004,46,1,237.16
3112,1004,6,2,1762.94
3113,1005,93,5,59.6
3114,1005,89,1,720.6
3115,1005,66,2,816.94
3116,1005,55,2,237.4
3117,1006,7,5,1562.54
3118,1006,34,3,47.23
3119,1007,87,3,284.16
3120,1007,2,2,2263.18
3121,1007,4,5,639.2
3122,1007,43,1,198.29
3123,1008,61,1,331.41
3124,1008,19,1,2474.09
3125,1008,71,2,1438.68
3126,1009,10,3,335.45
3127,1010,19,4,2474.09
3128,1010,80,2,959.3
3129,1010,1,2,2486.58
3130,1010,11,4,906.52
3131,1010,22,4,106.15
3132,1011,14,4,2380.98
3133,1011,80,3,959.3
3134,1011,46,5,237.16
3135,1011,93,3,59.6
3136,1012,6,3,1762.94
3137,1012,30,3,26.9
3138,1012,47,2,271.47
3139,1013,51,4,258.18
3140,1013,26,4,39.62
3141,1014,22,5,106.15
3142,1014,64,1,1449.02
3143,1014,31,2,34.93
3144,1014,89,3,720.6
3145,1015,69,5,229.12
3146,1015,76,1,584.43
3147,1016,14,1,2380.98
3148,1016,52,5,273.5
3149,1017,59,4,280.66
3150,1017,96,5,650.43
3151,1017,37,2,49.66
3152,1018,34,1,47.23
3153,1019,47,2,271.47
3154,1019,68,1,1428.32
3155,1020,6,2,1762.94
3156,1020,16,5,771.55
3157,1021,33,2,109.57
3158,1022,57,5,229.98
3159,1022,51,4,258.18
3160,1022,53,4,118.37
3161,1023,16,4,771.55
3162,1023,3,2,2001.8
3163,1024,59,3,280.66
3164,1024,73,3,495.65
3165,1024,100,3,406.78
3166,1024,98,2,644.19
3167,1025,30,3,26.9
3168,1025,29,3,65.69
3169,1026,92,1,722.69
3170,1027,84,3,995.5
3171,1027,68,3,1428.32
3172,1027,47,5,271.47
3173,1027,96,5,650.43
3174,1027,76,3,584.43
3175,1028,10,2,335.45
3176,1028,15,5,1519.61
3177,1029,1,1,2486.58
3178,1029,60,4,192.04
3179,1029,52,2,273.5
3180,1029,69,2,229.12
3181,1029,62,3,1057.61
3182,1030,3,1,2001.8
3183,1030,75,3,145.64
3184,1030,73,4,495.65
3185,1031,30,4,26.9
3186,1031,24,1,91.53
3187,1031,25,1,111.24
3188,1032,22,2,106.15
3189,1033,2,4,2263.18
3190,1033,52,1,273.5
3191,1033,86,2,320.34
3192,1033,11,4,906.52
3193,1034,99,2,605.89
3194,1034,16,3,771.55
3195,1034,61,5,331.41
3196,1034,65,3,431.93
3197,1034,74,3,1410.99
3198,1035,1,4,2486.58
3199,1035,34,5,47.23
3200,1036,57,4,229.98
3201,1036,94,5,787.27
3202,1036,35,5,108.29
3203,1037,87,2,284.16
3204,1037,23,5,29.97
3205,1038,80,4,959.3
3206,1038,29,3,65.69
3207,1038,5,5,2485.15
3208,1039,99,1,605.89
3209,1040,64,2,1449.02
3210,1040,44,1,285.9
3211,1040,29,4,65.69
3212,1040,91,1,97.75
3213,1040,3,4,2001.8
3214,1041,34,5,47.23
3215,1041,21,4,42.25
3216,1041,4,3,639.2
3217,1041,72,4,961.53
3218,1042,41,3,163.07
3219,1042,13,5,787.15
3220,1042,16,1,771.55
3221,1042,7,3,1562.54
3222,1043,32,1,34.13
3223,1043,18,5,1205.84
3224,1043,71,4,1438.68
3225,1043,95,3,888.59
3226,1044,3,4,2001.8
3227,1044,41,4,163.07
3228,1045,9,2,173.29
3229,1046,87,4,284.16
3230,1046,52,1,273.5
3231,1046,85,4,25.57
3232,1046,45,4,91.61
3233,1046,30,2,26.9
3234,1047,65,1,431.93
3235,1047,68,1,1428.32
3236,1047,59,3,280.66
3237,1047,7,1,1562.54
3238,1048,62,4,1057.61
3239,1048,18,3,1205.84
3240,1048,23,1,29.97
3241,1048,24,5,91.53
3242,1049,53,1,118.37
3243,1049,43,3,198.29
3244,1050,43,4,198.29
3245,1050,24,4,91.53
3246,1050,45,3,91.61
3247,1051,34,4,47.23
3248,1051,15,1,1519.61
3249,1052,14,4,2380.98
3250,1052,55,5,237.4
3251,1052,38,5,113.99
3252,1053,42,2,101.51
3253,1053,55,1,237.4
3254,1053,50,3,128.37
3255,1053,49,3,93.89
3256,1053,28,2,73.0
3257,1054,12,3,164.08
3258,1054,39,3,25.85
3259,1054,6,2,1762.94
3260,1054,5,3,2485.15
3261,1055,60,4,192.04
3262,1055,71,1,1438.68
3263,1056,50,5,128.37
3264,1056,36,3,68.07
3265,1056,54,2,111.49
3266,1056,24,1,91.53
3267,1057,34,5,47.23
3268,1057,32,3,34.13
3269,1057,98,5,644.19
3270,1057,53,5,118.37
3271,1057,24,3,91.53
3272,1058,86,4,320.34
3273,1059,26,2,39.62
3274,1059,23,4,29.97
3275,1060,41,1,163.07
3276,1061,4,4,639.2
3277,1062,96,1,650.43
3278,1062,79,5,1147.75
3279,1062,42,1,101.51
3280,1062,62,2,1057.61
3281,1063,45,3,91.61
3282,1064,89,2,720.6
3283,1064,8,4,2323.72
3284,1064,73,4,495.65
3285,1064,5,3,2485.15
3286,1065,62,1,1057.61
3287,1065,9,1,173.29
3288,1065,55,1,237.4
3289,1066,20,4,1351.86
3290,1067,10,4,335.45
3291,1067,5,1,2485.15
3292,1067,30,2,26.9
3293,1067,8,5,2323.72
3294,1067,22,1,106.15
3295,1068,94,1,787.27
3296,1068,75,4,145.64
3297,1068,45,2,91.61
3298,1069,36,5,68.07
3299,1069,11,5,906.52
3300,1069,1,2,2486.58
3301,1069,95,3,888.59
3302,1070,87,4,284.16
3303,1071,30,2,26.9
3304,1071,32,5,34.13
3305,1071,37,4,49.66
3306,1071,21,2,42.25
3307,1071,11,5,906.52
3308,1072,94,2,787.27
3309,1072,28,2,73.0
3310,1072,98,3,644.19
3311,1072,2,1,2263.18
3312,1072,63,2,927.73
3313,1073,87,1,284.16
3314,1073,82,4,882.73
3315,1074,39,3,25.85
3316,1074,37,3,49.66
3317,1074,76,2,584.43
3318,1074,49,4,93.89
3319,1074,31,1,34.93
3320,1075,40,1,104.88
3321,1075,66,3,816.94
3322,1075,97,3,472.78
3323,1075,85,2,25.57
3324,1075,72,4,961.53
3325,1076,30,1,26.9
3326,1076,5,1,2485.15
3327,1076,29,2,65.69
3328,1076,55,3,237.4
3329,1077,45,4,91.61
3330,1078,67,5,1158.43
3331,1078,36,5,68.07
3332,1079,77,5,569.85
3333,1079,16,3,771.55
3334,1080,39,1,25.85
3335,1080,52,1,273.5
3336,1080,11,4,906.52
3337,1081,12,1,164.08
3338,1081,75,3,145.64
3339,1082,13,4,787.15
3340,1082,34,3,47.23
3341,1082,65,3,431.93
3342,1083,50,1,128.37
3343,1084,87,5,284.16
3344,1084,27,3,22.89
3345,1085,84,4,995.5
3346,1085,58,5,54.3
3347,1085,65,2,431.93
3348,1085,4,3,639.2
3349,1085,88,5,945.76
3350,1086,12,4,164.08
3351,1086,35,1,108.29
3352,1086,95,4,888.59
3353,1086,56,3,100.13
3354,1087,71,1,1438.68
3355,1088,48,4,53.88
3356,1088,62,2,1057.61
3357,1088,76,5,584.43
3358,1088,5,1,2485.15
3359,1089,96,2,650.43
3360,1089,83,3,485.25
3361,1089,56,1,100.13
3362,1090,66,3,816.94
3363,1091,22,2,106.15
3364,1091,81,4,168.41
3365,1091,26,4,39.62
3366,1091,59,1,280.66
3367,1092,12,1,164.08
3368,1092,66,2,816.94
3369,1092,96,1,650.43
3370,1093,40,5,104.88
3371,1093,64,4,1449.02
3372,1093,86,5,320.34
3373,1094,8,1,2323.72
3374,1094,48,4,53.88
3375,1094,97,5,472.78
3376,1095,4,2,639.2
3377,1095,73,5,495.65
3378,1096,2,2,2263.18
3379,1097,12,2,164.08
3380,1098,51,3,258.18
3381,1098,14,1,2380.98
3382,1098,44,3,285.9
3383,1098,99,5,605.89
3384,1098,61,3,331.41
3385,1099,61,1,331.41
3386,1099,46,2,237.16
3387,1099,6,2,1762.94
3388,1100,7,4,1562.54
3389,1100,54,4,111.49
3390,1100,70,2,652.61
3391,1100,59,1,280.66
3392,1100,60,1,192.04
3393,1101,96,3,650.43
3394,1101,93,2,59.6
3395,1101,3,2,2001.8
3396,1101,28,3,73.0
3397,1101,22,4,106.15
3398,1102,60,4,192.04
3399,1103,12,2,164.08
3400,1103,2,2,2263.18
3401,1104,59,2,280.66
3402,1104,1,5,2486.58
3403,1105,5,3,2485.15
3404,1105,45,5,91.61
3405,1105,97,3,472.78
3406,1106,32,1,34.13
3407,1106,35,4,108.29
3408,1106,71,5,1438.68
3409,1106,33,3,109.57
3410,1107,72,3,961.53
3411,1107,32,4,34.13
3412,1107,90,2,196.41
3413,1108,39,2,25.85
3414,1108,82,4,882.73
3415,1108,98,3,644.19
3416,1108,52,1,273.5
3417,1108,99,5,605.89
3418,1109,57,1,229.98
3419,1109,56,3,100.13
3420,1110,55,4,237.4
3421,1110,28,4,73.0
3422,1111,25,1,111.24
3423,1111,41,5,163.07
3424,1111,26,2,39.62
3425,1111,55,5,237.4
3426,1112,83,1,485.25
3427,1113,42,4,101.51
3428,1113,62,5,1057.61
3429,1113,59,5,280.66
3430,1114,87,3,284.16
3431,1114,37,5,49.66
3432,1114,52,3,273.5
3433,1114,84,5,995.5
3434,1115,6,4,1762.94
3435,1115,28,2,73.0
3436,1115,38,4,113.99
3437,1115,34,2,47.23
3438,1116,4,3,639.2
3439,1116,98,3,644.19
3440,1116,88,2,945.76
3441,1116,19,5,2474.09
3442,1117,3,4,2001.8
3443,1117,90,3,196.41
3444,1118,1,4,2486.58
3445,1119,43,4,198.29
3446,1119,35,1,108.29
3447,1119,86,4,320.34
3448,1119,7,5,1562.54
3449,1120,11,4,906.52
3450,1120,2,5,2263.18
3451,1120,72,3,961.53
3452,1120,63,5,927.73
3453,1121,4,5,639.2
3454,1121,88,1,945.76
3455,1121,43,4,198.29
3456,1121,59,1,280.66
3457,1122,50,4,128.37
3458,1122,63,2,927.73
3459,1122,66,2,816.94
3460,1123,18,4,1205.84
3461,1123,23,3,29.97
3462,1123,7,4,1562.54
3463,1123,6,5,1762.94
3464,1124,77,3,569.85
3465,1124,56,4,100.13
3466,1124,93,5,59.6
